Format,State,"Air Carrier","Flight Type","Stage Type",Year,Months,"Passengers Carried","Passenger-KM performed (1000s)","Seat-KM available (1000s)","Passenger load factor"
LUXEMBOURG,LUXAIR,"Scheduled flight","International flights",2017,11,1773523,2132771,3020848,0.706
NETHERLANDS,KLM,"Scheduled flight","International flights",2017,9,25417501,79853860,89672892,0.891
NETHERLANDS,"KLM CITYHOPPER","Scheduled flight","International flights",2017,1,86,80,1564,0.051
MONGOLIA,"MONGOLIAN AIRLINES","Scheduled flight","International flights",2017,11,407186,993398,1277709,0.777
MONGOLIA,AEROMONGOLIA,"Scheduled flight","International flights",2017,11,21308,18276,25789,0.709
MONGOLIA,AEROMONGOLIA,"Scheduled flight","Domestic flights",2017,11,43673,40492,60420,0.67
MONGOLIA,"HUNNU AIR","Scheduled flight","International flights",2017,11,14121,12730,26279,0.484
MONGOLIA,"HUNNU AIR","Scheduled flight","Domestic flights",2017,11,71568,68986,91442,0.754
"UNITED STATES","AIR WISCONSIN","Scheduled flight","International flights",2017,6,154535,98480,114823,0.858
"UNITED STATES","AIR WISCONSIN","Scheduled flight","Domestic flights",2017,6,1596124,968234,1292718,0.749
"UNITED STATES",ALASKA,"Scheduled flight","International flights",2017,6,1045473,2222799,2675572,0.831
"UNITED STATES",ALASKA,"Scheduled flight","Domestic flights",2017,6,11701691,25601081,30005535,0.853
"UNITED STATES",AMERICAN,"Scheduled flight","International flights",2017,6,14106229,59097576,75529440,0.782
"UNITED STATES",AMERICAN,"Scheduled flight","Domestic flights",2017,6,57395924,99155180,117624300,0.843
"UNITED STATES",DELTA,"Scheduled flight","International flights",2017,6,12155022,62270861,73668286,0.845
"UNITED STATES",DELTA,"Scheduled flight","Domestic flights",2017,6,58826698,89895920,103712340,0.867
"UNITED STATES","FRONTIER AIRLINES","Scheduled flight","International flights",2017,6,484649,1127138,1314428,0.858
"UNITED STATES","FRONTIER AIRLINES","Scheduled flight","Domestic flights",2017,6,7403811,13193843,15130133,0.872
"UNITED STATES","HAWAIIAN AIRLINES","Scheduled flight","International flights",2017,6,616927,4180348,5262460,0.794
"UNITED STATES","HAWAIIAN AIRLINES","Scheduled flight","Domestic flights",2017,6,4862513,8511817,9606125,0.886
"UNITED STATES","HORIZON AIR","Scheduled flight","International flights",2017,6,285125,111658,151648,0.736
"UNITED STATES","HORIZON AIR","Scheduled flight","Domestic flights",2017,6,3347474,1683570,2118401,0.795
"UNITED STATES","JETBLUE AIRWAYS","Scheduled flight","International flights",2017,6,3725128,7689816,9334904,0.824
"UNITED STATES","JETBLUE AIRWAYS","Scheduled flight","Domestic flights",2017,6,16277662,30176375,35481846,0.85
"UNITED STATES","MESA AIRLINES","Scheduled flight","International flights",2017,6,720999,834902,1111170,0.751
"UNITED STATES","MESA AIRLINES","Scheduled flight","Domestic flights",2017,6,5959658,5330081,6557190,0.813
"UNITED STATES","NORTHERN AIR CARGO","Scheduled flight","Domestic flights",2017,6,0,0,0,0
"UNITED STATES","PENINSULA AIRWAYS","Scheduled flight","Domestic flights",2017,6,149742,98483,192129,0.513
"UNITED STATES","PIEDMONT AVIATION","Scheduled flight","Domestic flights",2017,6,1373215,500422,671283,0.745
"UNITED STATES",SOUTHWEST,"Scheduled flight","International flights",2017,6,1926423,3704656,4728646,0.783
"UNITED STATES",SOUTHWEST,"Scheduled flight","Domestic flights",2017,6,75088870,98829080,118959530,0.831
"UNITED STATES","SPIRIT AIRLINES","Scheduled flight","International flights",2017,6,908114,1452123,1867353,0.778
"UNITED STATES","SPIRIT AIRLINES","Scheduled flight","Domestic flights",2017,6,10673455,17584538,20986081,0.838
"UNITED STATES","SUN COUNTRY","Scheduled flight","International flights",2017,6,279015,795791,1087523,0.732
"UNITED STATES","SUN COUNTRY","Scheduled flight","Domestic flights",2017,6,1015916,2164777,2722630,0.795
"UNITED STATES","TRANS STATES AIRLINES","Scheduled flight","International flights",2017,6,107189,73535,86913,0.846
"UNITED STATES","TRANS STATES AIRLINES","Scheduled flight","Domestic flights",2017,6,1592159,1146056,1458283,0.786
"UNITED STATES",UNITED,"Scheduled flight","International flights",2017,6,13092405,70247936,90618610,0.775
"UNITED STATES",UNITED,"Scheduled flight","Domestic flights",2017,6,38347100,78465080,91307570,0.859
"UNITED STATES","WRIGHT AIR LINES","Scheduled flight","Domestic flights",2017,6,19480,6780,12460,0.544
"UNITED STATES","ABX AIR","Scheduled flight","International flights",2017,6,0,0,0,0
"UNITED STATES","ABX AIR","Scheduled flight","Domestic flights",2017,6,0,0,0,0
"UNITED STATES","AMERIJET INTERNATIONAL","Scheduled flight","International flights",2017,6,0,0,0,0
"UNITED STATES","AMERIJET INTERNATIONAL","Scheduled flight","Domestic flights",2017,6,0,0,0,0
"UNITED STATES","SKYWEST AIRLINES","Scheduled flight","International flights",2017,6,811053,991171,1229485,0.806
"UNITED STATES","SKYWEST AIRLINES","Scheduled flight","Domestic flights",2017,6,15855468,13289540,16515330,0.805
"UNITED STATES","SEABORNE AIRLINES","Scheduled flight","International flights",2017,6,61564,17851,30692,0.582
"UNITED STATES","SEABORNE AIRLINES","Scheduled flight","Domestic flights",2017,6,89797,9502,15147,0.627
"UNITED STATES","KENMORE AIR","Scheduled flight","International flights",2017,6,8387,985,1494,0.659
"UNITED STATES","KENMORE AIR","Scheduled flight","Domestic flights",2017,6,14617,957,1831,0.523
"UNITED STATES","AIR SUNSHINE","Scheduled flight","International flights",2017,6,3797,668,1659,0.403
"UNITED STATES","AIR SUNSHINE","Scheduled flight","Domestic flights",2017,6,1178,123,533,0.231
"UNITED STATES",COMMUTAIR,"Scheduled flight","International flights",2017,1,1816,564,1027,0.549
"UNITED STATES",COMMUTAIR,"Scheduled flight","Domestic flights",2017,6,771758,336606,430030,0.783
"UNITED STATES",PSA,"Scheduled flight","International flights",2017,6,8949,8929,15517,0.575
"UNITED STATES",PSA,"Scheduled flight","Domestic flights",2017,6,6079279,3792504,4927824,0.77
"UNITED STATES","ERA AVIATION","Scheduled flight","Domestic flights",2017,6,209143,65934,117189,0.563
"UNITED STATES","ALLEGIANT AIR","Scheduled flight","International flights",2017,1,6162,14736,17818,0.827
"UNITED STATES","ALLEGIANT AIR","Scheduled flight","Domestic flights",2017,6,6161751,9019654,10772145,0.837
"UNITED STATES","EXPRESSJET AIRLINES INC.","Scheduled flight","International flights",2017,6,683654,759199,953321,0.796
"UNITED STATES","EXPRESSJET AIRLINES INC.","Scheduled flight","Domestic flights",2017,6,7951048,5990824,7684744,0.78
"UNITED STATES","GOJET AIRLINES","Scheduled flight","International flights",2017,6,136005,148430,177933,0.834
"UNITED STATES","GOJET AIRLINES","Scheduled flight","Domestic flights",2017,6,2383492,2002201,2493668,0.803
"UNITED STATES","ALOHA AIR CARGO","Scheduled flight","Domestic flights",2017,6,0,0,0,0
"UNITED STATES","VIRGIN AMERICA","Scheduled flight","International flights",2017,6,85216,229950,281725,0.816
"UNITED STATES","VIRGIN AMERICA","Scheduled flight","Domestic flights",2017,6,3862709,9515763,11393816,0.835
"UNITED STATES","REPUBLIC AIRLINES","Scheduled flight","International flights",2017,6,534845,427990,599385,0.714
"UNITED STATES","REPUBLIC AIRLINES","Scheduled flight","Domestic flights",2017,6,7391321,7100982,9549907,0.744
"UNITED STATES","COMPASS AIRLINES USA","Scheduled flight","International flights",2017,6,183271,299223,373599,0.801
"UNITED STATES","COMPASS AIRLINES USA","Scheduled flight","Domestic flights",2017,6,2639223,2871391,3767732,0.762
"UNITED STATES","FRONTIER FLYING","Scheduled flight","Domestic flights",2017,6,0,0,0,0
"UNITED STATES","LYNDEN AIR CARGO","Scheduled flight","Domestic flights",2017,6,0,0,0,0
"UNITED STATES","ENDEAVOR AIR","Scheduled flight","International flights",2017,6,362175,278506,337409,0.825
"UNITED STATES","ENDEAVOR AIR","Scheduled flight","Domestic flights",2017,6,5207195,4200876,5426567,0.774
"UNITED STATES","Ace Air","Scheduled flight","Domestic flights",2017,6,0,0,0,0
"UNITED STATES","BERING AIR","Scheduled flight","Domestic flights",2017,6,32421,5713,15241,0.375
"UNITED STATES","Cape Air","Scheduled flight","International flights",2017,6,19778,2999,5616,0.534
"UNITED STATES","Cape Air","Scheduled flight","Domestic flights",2017,6,284146,48985,86175,0.568
"UNITED STATES","Grant Aviation","Scheduled flight","Domestic flights",2017,6,49389,6149,18836,0.326
"UNITED STATES","Hageland Aviation","Scheduled flight","Domestic flights",2017,6,113554,18896,45814,0.412
"UNITED STATES","SILVER AIRWAYS","Scheduled flight","International flights",2017,6,116425,37021,62780,0.59
"UNITED STATES","SILVER AIRWAYS","Scheduled flight","Domestic flights",2017,6,207225,74679,112358,0.665
"UNITED STATES","SPERNAK AIRWAYS","Scheduled flight","Domestic flights",2017,6,59,7,37,0.189
"UNITED STATES","TRADEWIND AVIATION","Scheduled flight","International flights",2017,6,11097,3747,5573,0.672
"UNITED STATES","TRADEWIND AVIATION","Scheduled flight","Domestic flights",2017,6,3695,1082,1983,0.546
"UNITED STATES","SKY LEASE CARGO","Scheduled flight","International flights",2017,5,0,0,0,0
"UNITED STATES","SKY LEASE CARGO","Scheduled flight","Domestic flights",2017,2,0,0,0,0
"UNITED STATES",WARBELOW,"Scheduled flight","Domestic flights",2017,6,8230,2016,6941,0.29
"UNITED STATES","Flight Alaska a.k.a Yute Air","Scheduled flight","Domestic flights",2017,3,5239,416,1388,0.3
"UNITED STATES","New England Airlines","Scheduled flight","Domestic flights",2017,6,11228,307,591,0.519
"UNITED STATES","40-MILE AIR","Scheduled flight","Domestic flights",2017,6,318,47,158,0.297
"UNITED STATES","AIR EXCURSIONS","Scheduled flight","Domestic flights",2017,6,3137,208,438,0.475
"UNITED STATES","AIR CHARTER","Scheduled flight","Domestic flights",2017,6,37300,1706,2873,0.594
"UNITED STATES","ARCTIC TRANSPORTATION","Scheduled flight","Domestic flights",2017,6,301,23,590,0.039
"UNITED STATES","BOUTIQUE AIR","Scheduled flight","Domestic flights",2017,6,86466,32525,47683,0.682
"UNITED STATES","CHARTER AIR TRANSPORT","Scheduled flight","Domestic flights",2017,6,25884,13928,48398,0.288
"UNITED STATES","CITY WINGS","Scheduled flight","Domestic flights",2017,6,11538,835,1182,0.706
"UNITED STATES","ELLIS AIR","Scheduled flight","Domestic flights",2017,5,112,18,90,0.2
"UNITED STATES","GRAND CANYON","Scheduled flight","Domestic flights",2017,6,1387,164,179,0.916
